itemid,type,snmp_community,snmp_oid,hostid,name,key_,delay,history,trends,status,value_type,trapper_hosts,units,multiplier,delta,snmpv3_securityname,snmpv3_securitylevel,snmpv3_authpassphrase,snmpv3_privpassphrase,formula,error,lastlogsize,logtimefmt,templateid,valuemapid,delay_flex,params,ipmi_sensor,data_type,authtype,username,password,publickey,privatekey,mtime,flags,filter,interfaceid,port,description,inventory_link,lifetime,snmpv3_authprotocol,snmpv3_privprotocol,state,snmpv3_contextname
23288,0,,,10084,"Version of zabbix_agent(d) running",agent.version,3600,7,365,0,1,,,0,0,,0,,,1,,0,,10059,NULL,,,,0,0,,,,,0,0,,1,,,0,0,0,0,0,
23289,0,,,10084,"Maximum number of opened files",kernel.maxfiles,3600,7,365,0,3,,,0,0,,0,,,1,,0,,10056,NULL,,,,0,0,,,,,0,0,,1,,"It could be increased by using sysctrl utility or modifying file /etc/sysctl.conf.",0,0,0,0,0,
23290,0,,,10084,"Maximum number of processes",kernel.maxproc,3600,7,365,0,3,,,0,0,,0,,,1,,0,,10055,NULL,,,,0,0,,,,,0,0,,1,,"It could be increased by using sysctrl utility or modifying file /etc/sysctl.conf.",0,0,0,0,0,
23291,0,,,10084,"Number of running processes","proc.num[,,run]",60,7,365,0,3,,,0,0,,0,,,1,,0,,10013,NULL,,,,0,0,,,,,0,0,,1,,"Number of processes in running state.",0,0,0,0,0,
23292,0,,,10084,"Number of processes",proc.num[],60,7,365,0,3,,,0,0,,0,,,1,,0,,10009,NULL,,,,0,0,,,,,0,0,,1,,"Total number of processes in any state.",0,0,0,0,0,
23293,0,,,10084,"Host boot time",system.boottime,600,7,365,0,3,,unixtime,0,0,,0,,,1,,0,,17318,NULL,,,,0,0,,,,,0,0,,1,,,0,0,0,0,0,
23294,0,,,10084,"Interrupts per second",system.cpu.intr,60,7,365,0,3,,ips,0,1,,0,,,1,,0,,22683,NULL,,,,0,0,,,,,0,0,,1,,,0,0,0,0,0,
23295,0,,,10084,"Processor load (15 min average per core)","system.cpu.load[percpu,avg15]",60,7,365,0,0,,,0,0,,0,,,1,,0,,22677,NULL,,,,0,0,,,,,0,0,,1,,"The processor load is calculated as system CPU load divided by number of CPU cores.",0,0,0,0,0,
23296,0,,,10084,"Processor load (1 min average per core)","system.cpu.load[percpu,avg1]",60,7,365,0,0,,,0,0,,0,,,1,,0,,10010,NULL,,,,0,0,,,,,0,0,,1,,"The processor load is calculated as system CPU load divided by number of CPU cores.",0,0,0,0,0,
23297,0,,,10084,"Processor load (5 min average per core)","system.cpu.load[percpu,avg5]",60,7,365,0,0,,,0,0,,0,,,1,,0,,22674,NULL,,,,0,0,,,,,0,0,,1,,"The processor load is calculated as system CPU load divided by number of CPU cores.",0,0,0,0,0,
23298,0,,,10084,"Context switches per second",system.cpu.switches,60,7,365,0,3,,sps,0,1,,0,,,1,,0,,22680,NULL,,,,0,0,,,,,0,0,,1,,,0,0,0,0,0,
23299,0,,,10084,"CPU $2 time","system.cpu.util[,idle]",60,7,365,0,0,,%,0,0,,0,,,1,,0,,17354,NULL,,,,0,0,,,,,0,0,,1,,"The time the CPU has spent doing nothing.",0,0,0,0,0,
23300,0,,,10084,"CPU $2 time","system.cpu.util[,interrupt]",60,7,365,0,0,,%,0,0,,0,,,1,,0,,22671,NULL,,,,0,0,,,,,0,0,,1,,"The amount of time the CPU has been servicing hardware interrupts.",0,0,0,0,0,
23301,0,,,10084,"CPU $2 time","system.cpu.util[,iowait]",60,7,365,0,0,,%,0,0,,0,,,1,,0,,17362,NULL,,,,0,0,,,,,0,0,,1,,"Amount of time the CPU has been waiting for I/O to complete.",0,0,0,0,0,
23302,0,,,10084,"CPU $2 time","system.cpu.util[,nice]",60,7,365,0,0,,%,0,0,,0,,,1,,0,,17358,NULL,,,,0,0,,,,,0,0,,1,,"The time the CPU has spent running users' processes that have been niced.",0,0,0,0,0,
23303,0,,,10084,"CPU $2 time","system.cpu.util[,softirq]",60,7,365,0,0,,%,0,0,,0,,,1,,0,,22668,NULL,,,,0,0,,,,,0,0,,1,,"The amount of time the CPU has been servicing software interrupts.",0,0,0,0,0,
23304,0,,,10084,"CPU $2 time","system.cpu.util[,steal]",60,7,365,0,0,,%,0,0,,0,,,1,,0,,22665,NULL,,,,0,0,,,,,0,0,,1,,"The amount of CPU 'stolen' from this virtual machine by the hypervisor for other tasks (such as running another virtual machine).",0,0,0,0,0,
23305,0,,,10084,"CPU $2 time","system.cpu.util[,system]",60,7,365,0,0,,%,0,0,,0,,,1,,0,,17360,NULL,,,,0,0,,,,,0,0,,1,,"The time the CPU has spent running the kernel and its processes.",0,0,0,0,0,
23306,0,,,10084,"CPU $2 time","system.cpu.util[,user]",60,7,365,0,0,,%,0,0,,0,,,1,,0,,17356,NULL,,,,0,0,,,,,0,0,,1,,"The time the CPU has spent running users' processes that are not niced.",0,0,0,0,0,
23307,0,,,10084,"Host name",system.hostname,3600,7,365,0,1,,,0,0,,0,,,1,,0,,10057,NULL,,,,0,0,,,,,0,0,,1,,"System host name.",3,0,0,0,0,
23308,0,,,10084,"Host local time",system.localtime,60,7,365,0,3,,unixtime,0,0,,0,,,1,,0,,17352,NULL,,,,0,0,,,,,0,0,,1,,,0,0,0,0,0,
23309,0,,,10084,"Free swap space","system.swap.size[,free]",60,7,365,0,3,,B,0,0,,0,,,1,,0,,10014,NULL,,,,0,0,,,,,0,0,,1,,,0,0,0,0,0,
23310,0,,,10084,"Free swap space in %","system.swap.size[,pfree]",60,7,365,0,0,,%,0,0,,0,,,1,,0,,17350,NULL,,,,0,0,,,,,0,0,,1,,,0,0,0,0,0,
23311,0,,,10084,"Total swap space","system.swap.size[,total]",3600,7,365,0,3,,B,0,0,,0,,,1,,0,,10030,NULL,,,,0,0,,,,,0,0,,1,,,0,0,0,0,0,
23312,0,,,10084,"System information",system.uname,3600,7,365,0,1,,,0,0,,0,,,1,,0,,10058,NULL,,,,0,0,,,,,0,0,,1,,"The information as normally returned by 'uname -a'.",5,0,0,0,0,
23313,0,,,10084,"System uptime",system.uptime,600,7,365,0,3,,uptime,0,0,,0,,,1,,0,,10025,NULL,,,,0,0,,,,,0,0,,1,,,0,0,0,0,0,
23314,0,,,10084,"Number of logged in users",system.users.num,60,7,365,0,3,,,0,0,,0,,,1,,0,,10016,NULL,,,,0,0,,,,,0,0,,1,,"Number of users who are currently logged in.",0,0,0,0,0,
23315,0,,,10084,"Checksum of $1",vfs.file.cksum[/etc/passwd],3600,7,365,0,3,,,0,0,,0,,,1,,0,,10019,NULL,,,,0,0,,,,,0,0,,1,,,0,0,0,0,0,
23316,0,,,10084,"Available memory",vm.memory.size[available],60,7,365,0,3,,B,0,0,,0,,,1,,0,,22181,NULL,,,,0,0,,,,,0,0,,1,,"Available memory is defined as free+cached+buffers memory.",0,0,0,0,0,
23317,0,,,10084,"Total memory",vm.memory.size[total],3600,7,365,0,3,,B,0,0,,0,,,1,,0,,10026,NULL,,,,0,0,,,,,0,0,,1,,,0,0,0,0,0,
23318,0,,,10050,"Host name of zabbix_agentd running",agent.hostname,3600,7,365,0,1,,,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23319,0,,,10001,"Host name of zabbix_agentd running",agent.hostname,3600,7,365,0,1,,,0,0,,0,,,1,,0,,23318,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23320,0,,,10074,"Host name of zabbix_agentd running",agent.hostname,3600,7,365,0,1,,,0,0,,0,,,1,,0,,23318,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23321,0,,,10075,"Host name of zabbix_agentd running",agent.hostname,3600,7,365,0,1,,,0,0,,0,,,1,,0,,23318,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23322,0,,,10076,"Host name of zabbix_agentd running",agent.hostname,3600,7,365,0,1,,,0,0,,0,,,1,,0,,23318,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23323,0,,,10077,"Host name of zabbix_agentd running",agent.hostname,3600,7,365,0,1,,,0,0,,0,,,1,,0,,23318,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23324,0,,,10078,"Host name of zabbix_agentd running",agent.hostname,3600,7,365,0,1,,,0,0,,0,,,1,,0,,23318,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23325,0,,,10079,"Host name of zabbix_agentd running",agent.hostname,3600,7,365,0,1,,,0,0,,0,,,1,,0,,23318,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23326,0,,,10081,"Host name of zabbix_agentd running",agent.hostname,3600,7,365,0,1,,,0,0,,0,,,1,,0,,23318,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23327,0,,,10084,"Host name of zabbix_agentd running",agent.hostname,3600,7,365,0,1,,,0,0,,0,,,1,,0,,23319,NULL,,,,0,0,,,,,0,0,,1,,,0,30,0,0,0,
23328,5,,,10084,"Zabbix $4 $2 processes, in %","zabbix[process,vmware collector,avg,busy]",60,7,365,0,0,,%,0,0,,0,,,1,,0,,22401,NULL,,,,0,0,,,,,0,0,,NULL,,,0,0,0,0,0,
23329,0,,,10074,"Network interface discovery",net.if.discovery,3600,90,365,0,4,,,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,1,"{#IFNAME}:@Network interfaces for discovery",NULL,,"Discovery of network interfaces as defined in global regular expression ""Network interfaces for discovery"".",0,30,0,0,0,
23340,5,,,10048,"Values processed by Zabbix proxy per second","zabbix[wcache,values]",60,7,365,0,0,,,0,1,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23341,5,,,10048,"Zabbix $2 write cache, % free","zabbix[wcache,text,pfree]",60,7,365,0,0,,%,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23342,5,,,10048,"Zabbix $2 write cache, % free","zabbix[wcache,history,pfree]",60,7,365,0,0,,%,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23343,5,,,10048,"Zabbix $4 $2 processes, in %","zabbix[process,self-monitoring,avg,busy]",60,7,365,0,0,,%,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23344,5,,,10048,"Zabbix $4 $2 processes, in %","zabbix[process,snmp trapper,avg,busy]",60,7,365,0,0,,%,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23345,5,,,10048,"Zabbix $4 $2 processes, in %","zabbix[process,trapper,avg,busy]",60,7,365,0,0,,%,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23346,5,,,10048,"Zabbix $4 $2 processes, in %","zabbix[process,unreachable poller,avg,busy]",60,7,365,0,0,,%,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23347,5,,,10048,"Zabbix $4 $2 processes, in %","zabbix[process,configuration syncer,avg,busy]",60,7,365,0,0,,%,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23348,5,,,10048,"Zabbix $4 $2 processes, in %","zabbix[process,poller,avg,busy]",60,7,365,0,0,localhost,%,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23349,5,,,10048,"Zabbix $4 $2 processes, in %","zabbix[process,java poller,avg,busy]",60,7,365,0,0,,%,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23350,5,,,10048,"Zabbix $4 $2 processes, in %","zabbix[process,history syncer,avg,busy]",60,7,365,0,0,,%,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23351,5,,,10048,"Zabbix $4 $2 processes, in %","zabbix[process,heartbeat sender,avg,busy]",60,7,365,0,0,,%,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23352,5,,,10048,"Zabbix $4 $2 processes, in %","zabbix[process,discoverer,avg,busy]",60,7,365,0,0,localhost,%,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23353,5,,,10048,"Zabbix $4 $2 processes, in %","zabbix[process,housekeeper,avg,busy]",60,7,365,0,0,,%,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23354,5,,,10048,"Zabbix $4 $2 processes, in %","zabbix[process,http poller,avg,busy]",60,7,365,0,0,,%,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23355,5,,,10048,"Zabbix $4 $2 processes, in %","zabbix[process,ipmi poller,avg,busy]",60,7,365,0,0,,%,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23356,5,,,10048,"Zabbix $4 $2 processes, in %","zabbix[process,icmp pinger,avg,busy]",60,7,365,0,0,,%,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23357,5,,,10048,"Zabbix configuration cache, % free","zabbix[rcache,buffer,pfree]",60,7,365,0,0,,%,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23358,5,,,10048,"Zabbix queue",zabbix[queue],60,7,365,0,3,,,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23359,5,,,10048,"Zabbix queue over $2","zabbix[queue,10m]",600,7,365,0,3,,,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23360,5,,,10048,"Zabbix $4 $2 processes, in %","zabbix[process,data sender,avg,busy]",60,7,365,0,0,,%,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23540,0,,,10075,"Network interface discovery",net.if.discovery,3600,90,365,0,4,,,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,1,"{#IFNAME}:@Network interfaces for discovery",NULL,,"Discovery of network interfaces as defined in global regular expression ""Network interfaces for discovery"".",0,30,0,0,0,
23542,3,,,10088,"Discover VMware VMs",vmware.vm.discovery[{$URL}],3600,90,365,0,4,,,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,{$USERNAME},{$PASSWORD},,,0,1,:,NULL,,"Discovery of guest virtual machines.",0,30,0,0,0,
23543,3,,,10089,"Ballooned memory","vmware.vm.memory.size.ballooned[{$URL},{HOST.HOST}]",60,90,365,0,3,,B,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,{$USERNAME},{$PASSWORD},,,0,0,,NULL,,"The amount of guest physical memory that is currently reclaimed through the balloon driver.",0,30,0,0,0,
23544,3,,,10089,"Compressed memory","vmware.vm.memory.size.compressed[{$URL},{HOST.HOST}]",60,90,365,0,3,,B,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,{$USERNAME},{$PASSWORD},,,0,0,,NULL,,"The amount of memory currently in the compression cache for this VM.",0,30,0,0,0,
23545,3,,,10089,"Memory size","vmware.vm.memory.size[{$URL},{HOST.HOST}]",60,90,365,0,3,,B,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,{$USERNAME},{$PASSWORD},,,0,0,,NULL,,"Total size of configured memory.",0,30,0,0,0,
23546,3,,,10089,"Swapped memory","vmware.vm.memory.size.swapped[{$URL},{HOST.HOST}]",60,90,365,0,3,,B,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,{$USERNAME},{$PASSWORD},,,0,0,,NULL,,"The amount of guest physical memory swapped out to the VM's swap device by ESX.",0,30,0,0,0,
23547,3,,,10089,"Committed storage space","vmware.vm.storage.committed[{$URL},{HOST.HOST}]",60,90,365,0,3,,B,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,{$USERNAME},{$PASSWORD},,,0,0,,NULL,,"Total storage space, in bytes, committed to this virtual machine across all datastores.",0,30,0,0,0,
23548,3,,,10089,"Uncommitted storage space","vmware.vm.storage.uncommitted[{$URL},{HOST.HOST}]",60,90,365,0,3,,B,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,{$USERNAME},{$PASSWORD},,,0,0,,NULL,,"Additional storage space, in bytes, potentially used by this virtual machine on all datastores.",0,30,0,0,0,
23549,3,,,10089,"Unshared storage space","vmware.vm.storage.unshared[{$URL},{HOST.HOST}]",60,90,365,0,3,,B,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,{$USERNAME},{$PASSWORD},,,0,0,,NULL,,"Total storage space, in bytes, occupied by the virtual machine across all datastores, that is not shared with any other virtual machine.",0,30,0,0,0,
23550,3,,,10089,"CPU usage","vmware.vm.cpu.usage[{$URL},{HOST.HOST}]",60,90,365,0,3,,Hz,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,{$USERNAME},{$PASSWORD},,,0,0,,NULL,,"Current upper-bound on CPU usage. The upper-bound is based on the host the virtual machine is current running on, as well as limits configured on the virtual machine itself or any parent resource pool. Valid while the virtual machine is running.",0,30,0,0,0,
23551,3,,,10089,"Number of virtual CPUs","vmware.vm.cpu.num[{$URL},{HOST.HOST}]",60,90,365,0,3,,,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,{$USERNAME},{$PASSWORD},,,0,0,,NULL,,"Number of virtual CPUs assigned to the guest.",0,30,0,0,0,
23552,3,,,10089,"Power state","vmware.vm.powerstate[{$URL},{HOST.HOST}]",60,90,365,0,3,,,0,0,,0,,,1,,0,,NULL,12,,,,0,0,{$USERNAME},{$PASSWORD},,,0,0,,NULL,,"The current power state of the virtual machine.",0,30,0,0,0,
23553,3,,,10089,Uptime,"vmware.vm.uptime[{$URL},{HOST.HOST}]",60,90,365,0,3,,uptime,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,{$USERNAME},{$PASSWORD},,,0,0,,NULL,,"System uptime.",0,30,0,0,0,
23554,3,,,10088,"Discover VMware hypervisors",vmware.hv.discovery[{$URL}],3600,90,365,0,4,,,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,{$USERNAME},{$PASSWORD},,,0,1,:,NULL,,"Discovery of hypervisors.",0,30,0,0,0,
23555,3,,,10091,"Bios UUID","vmware.hv.hw.uuid[{$URL},{HOST.HOST}]",3600,90,365,0,1,,,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,{$USERNAME},{$PASSWORD},,,0,0,,NULL,,"The hardware BIOS identification.",0,30,0,0,0,
23556,3,,,10091,"CPU cores","vmware.hv.hw.cpu.num[{$URL},{HOST.HOST}]",3600,90,365,0,3,,,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,{$USERNAME},{$PASSWORD},,,0,0,,NULL,,"Number of physical CPU cores on the host. Physical CPU cores are the processors contained by a CPU package.",0,30,0,0,0,
23557,3,,,10091,"CPU frequency","vmware.hv.hw.cpu.freq[{$URL},{HOST.HOST}]",3600,90,365,0,3,,Hz,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,{$USERNAME},{$PASSWORD},,,0,0,,NULL,,"The speed of the CPU cores. This is an average value if there are multiple speeds. The product of CPU frequency and number of cores is approximately equal to the sum of the MHz for all the individual cores on the host.",0,30,0,0,0,
23558,3,,,10091,"CPU model","vmware.hv.hw.cpu.model[{$URL},{HOST.HOST}]",3600,90,365,0,1,,,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,{$USERNAME},{$PASSWORD},,,0,0,,NULL,,"The CPU model.",0,30,0,0,0,
23559,3,,,10091,"CPU threads","vmware.hv.hw.cpu.threads[{$URL},{HOST.HOST}]",3600,90,365,0,3,,,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,{$USERNAME},{$PASSWORD},,,0,0,,NULL,,"Number of physical CPU threads on the host.",0,30,0,0,0,
23560,3,,,10091,"CPU usage","vmware.hv.cpu.usage[{$URL},{HOST.HOST}]",60,90,365,0,3,,Hz,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,{$USERNAME},{$PASSWORD},,,0,0,,NULL,,"Aggregated CPU usage across all cores on the host in Hz. This is only available if the host is connected.",0,30,0,0,0,
23561,3,,,10091,"Full name","vmware.hv.fullname[{$URL},{HOST.HOST}]",3600,90,365,0,1,,,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,{$USERNAME},{$PASSWORD},,,0,0,,NULL,,"The complete product name, including the version information.",0,30,0,0,0,
23562,3,,,10091,Model,"vmware.hv.hw.model[{$URL},{HOST.HOST}]",3600,90,365,0,1,,,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,{$USERNAME},{$PASSWORD},,,0,0,,NULL,,"The system model identification.",0,30,0,0,0,
23563,3,,,10091,"Overall status","vmware.hv.status[{$URL},{HOST.HOST}]",60,90,365,0,3,,,0,0,,0,,,1,,0,,NULL,13,,,,0,0,{$USERNAME},{$PASSWORD},,,0,0,,NULL,,"The overall alarm status of the host: gray - unknown, ok, red - it has a problem, yellow - it might have a problem.",0,30,0,0,0,
23564,3,,,10091,"Total memory","vmware.hv.hw.memory[{$URL},{HOST.HOST}]",3600,90,365,0,3,,B,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,{$USERNAME},{$PASSWORD},,,0,0,,NULL,,"The physical memory size.",0,30,0,0,0,
23565,3,,,10091,Uptime,"vmware.hv.uptime[{$URL},{HOST.HOST}]",3600,90,365,0,3,,uptime,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,{$USERNAME},{$PASSWORD},,,0,0,,NULL,,"System uptime.",0,30,0,0,0,
23566,3,,,10091,"Used memory","vmware.hv.memory.used[{$URL},{HOST.HOST}]",60,90,365,0,3,,B,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,{$USERNAME},{$PASSWORD},,,0,0,,NULL,,"Physical memory usage on the host.",0,30,0,0,0,
23567,3,,,10091,Vendor,"vmware.hv.hw.vendor[{$URL},{HOST.HOST}]",3600,90,365,0,1,,,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,{$USERNAME},{$PASSWORD},,,0,0,,NULL,,"The hardware vendor identification.",0,30,0,0,0,
23568,3,,,10091,Version,"vmware.hv.version[{$URL},{HOST.HOST}]",3600,90,365,0,1,,,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,{$USERNAME},{$PASSWORD},,,0,0,,NULL,,"Dot-separated version string.",0,30,0,0,0,
23569,3,,,10091,"Number of guest VMs","vmware.hv.vm.num[{$URL},{HOST.HOST}]",3600,90,365,0,3,,,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,{$USERNAME},{$PASSWORD},,,0,0,,NULL,,"Number of guest virtual machines.",0,30,0,0,0,
23572,3,,,10091,"Ballooned memory","vmware.hv.memory.size.ballooned[{$URL},{HOST.HOST}]",60,90,365,0,3,,B,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,{$USERNAME},{$PASSWORD},,,0,0,,NULL,,"The amount of guest physical memory that is currently reclaimed through the balloon driver. Sum of all guest VMs.",0,30,0,0,0,
23573,3,,,10089,"Hypervisor name","vmware.vm.hv.name[{$URL},{HOST.HOST}]",3600,90,365,0,1,,,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,{$USERNAME},{$PASSWORD},,,0,0,,NULL,,"Hypervisor name of the guest VM.",0,30,0,0,0,
23575,3,,,10089,"Mounted filesystem discovery","vmware.vm.vfs.fs.discovery[{$URL},{HOST.HOST}]",3600,90,365,0,4,,,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,{$USERNAME},{$PASSWORD},,,0,1,:,NULL,,"Discovery of all guest file systems.",0,30,0,0,0,
23576,3,,,10089,"Free disk space on {#FSNAME}","vmware.vm.vfs.fs.size[{$URL},{HOST.HOST},{#FSNAME},free]",60,90,365,0,3,,B,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,{$USERNAME},{$PASSWORD},,,0,2,,NULL,,,0,30,0,0,0,
23577,3,,,10089,"Free disk space on {#FSNAME} (percentage)","vmware.vm.vfs.fs.size[{$URL},{HOST.HOST},{#FSNAME},pfree]",60,90,365,0,0,,%,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,{$USERNAME},{$PASSWORD},,,0,2,,NULL,,,0,30,0,0,0,
23578,3,,,10089,"Total disk space on {#FSNAME}","vmware.vm.vfs.fs.size[{$URL},{HOST.HOST},{#FSNAME},total]",3600,90,365,0,3,,B,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,{$USERNAME},{$PASSWORD},,,0,2,,NULL,,,0,30,0,0,0,
23579,3,,,10089,"Used disk space on {#FSNAME}","vmware.vm.vfs.fs.size[{$URL},{HOST.HOST},{#FSNAME},used]",60,90,365,0,3,,B,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,{$USERNAME},{$PASSWORD},,,0,2,,NULL,,,0,30,0,0,0,
23585,3,,,10089,"Guest memory usage","vmware.vm.memory.size.usage.guest[{$URL},{HOST.HOST}]",60,90,365,0,3,,B,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,{$USERNAME},{$PASSWORD},,,0,0,,NULL,,"The amount of guest physical memory that is being used by the VM.",0,30,0,0,0,
23586,3,,,10089,"Host memory usage","vmware.vm.memory.size.usage.host[{$URL},{HOST.HOST}]",60,90,365,0,3,,B,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,{$USERNAME},{$PASSWORD},,,0,0,,NULL,,"The amount of host physical memory allocated to the VM, accounting for saving from memory sharing with other VMs.",0,30,0,0,0,
23587,3,,,10089,"Private memory","vmware.vm.memory.size.private[{$URL},{HOST.HOST}]",60,90,365,0,3,,B,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,{$USERNAME},{$PASSWORD},,,0,0,,NULL,,"Amount of memory backed by host memory and not being shared.",0,30,0,0,0,
23588,3,,,10089,"Shared memory","vmware.vm.memory.size.shared[{$URL},{HOST.HOST}]",60,90,365,0,3,,B,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,{$USERNAME},{$PASSWORD},,,0,0,,NULL,,"The amount of guest physical memory shared through transparent page sharing.",0,30,0,0,0,
23593,3,,,10088,"Event log",vmware.eventlog[{$URL}],60,90,365,0,2,,,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,{$USERNAME},{$PASSWORD},,,0,0,,NULL,,,0,30,0,0,0,
23595,3,,,10088,"Discover VMware clusters",vmware.cluster.discovery[{$URL}],3600,90,365,0,4,,,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,{$USERNAME},{$PASSWORD},,,0,1,:,NULL,,"Discovery of clusters",0,30,0,0,0,
23596,3,,,10088,"Status of ""$2"" cluster","vmware.cluster.status[{$URL},{#CLUSTER.NAME}]",60,90,365,0,3,,,0,0,,0,,,1,,0,,NULL,13,,,,0,0,{$USERNAME},{$PASSWORD},,,0,2,,NULL,,,0,30,0,0,0,
23597,3,,,10089,"Cluster name","vmware.vm.cluster.name[{$URL},{HOST.HOST}]",3600,90,365,0,1,,,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,{$USERNAME},{$PASSWORD},,,0,0,,NULL,,"Cluster name of the guest VM.",0,30,0,0,0,
23598,3,,,10091,"Cluster name","vmware.hv.cluster.name[{$URL},{HOST.HOST}]",3600,90,365,0,1,,,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,{$USERNAME},{$PASSWORD},,,0,0,,NULL,,"Cluster name of the guest VM.",0,30,0,0,0,
